name,price,specs_special,product_promotion,colors,embedding
samsung galaxy z fold6 12gb/1tb,54990000,"công nghệ màn hình: dynamic amoled 2x độ phân giải: màn hình chính: 2160 x 1856 (qxga+), màn hình phụ: 968 x 2376 (hd+), 50 mp + 12 mp + 10 mp, camera trước ở màn hình phụ: 10 mp, camera ẩn dưới màn hình: 4 mp kích thước màn hình: màn hình chính: 7.6"", màn hình phụ: 6.3"" hệ điều hành: oneui 6.1.1 / android 14 vi xử lý: snapdragon® 8 gen 3 dành cho galaxy bộ nhớ trong: 1tb ram: 12gb mạng di động: hỗ trợ 5g số khe sim: dual nano-sim/ hoặc 01 nano-sim + 01 e-sim dung lượng pin: 4,400 mah","km 1, tặng phiếu mua hàng 2.000.000đ, km 2, giảm thêm 1.000.000đ qua qr code, km 3, tặng 1 năm samsung care+ và 2 năm bảo hành chính hãng samsung trị giá 9.480.000đ, km 4, tặng ốp lưng samsung chính hãng trị giá ( sl có hạn): trị giá 1,090,000đ, km 5, thu cũ điện thoại gập hỗ trợ tới 4 triệu đồng hoặc thu cũ điện thoại khác hỗ trợ tới 3 triệu đồng, km 6, trả góp 0% - trả trước 0đ - từ 1.516.000vnđ/tháng, trả góp tới 06 tháng không lãi suất, trả trước 0 đồng với samsung finance+., thanh toán qua vnpay giảm thêm tới 200.000đ, giảm 50% tối đa 700k khi mở thẻ tín dụng vpbank trên senid, giảm 20% tối đa 500k khi mở thẻ tín dụng tpbank evo, mở thẻ tín dụng vib - nhận voucher 600.000đ, giảm 5% không giới hạn khuyến mãi qua homepaylater, giảm thêm tới 700.000đ khi thanh toán qua kredivo., ưu đãi trả góp 0% qua shinhan finance hoặc mirae asset finance, thu cũ đổi mới lên đời điện thoại android & máy tính bảng, tiết kiệm tới 20 triệu đồng, ưu đãi tặng sim mobifone hera & key bản quyền office 365 a3 khi mua điện thoại tại hoàng hà mobile (sl có hạn), giảm thêm 100.000đ cho tất cả các sản phẩm màn hình khi mua kèm laptop, macbook, máy tính bảng và điện thoại.","màu xám, xanh, hồng","[-0.09706719219684601, -0.12590481340885162, -0.1677933633327484, -0.06678782403469086, -0.2963469624519348, 0.12914159893989563, -0.3276352882385254, 0.006098431535065174, -0.12296390533447266, -0.2139732837677002, 0.11215879768133163, -0.10302864015102386, 0.060044437646865845, -0.008499029092490673, 0.023902639746665955, -0.11675828695297241, -0.062213603407144547, 0.2125966101884842, -0.3839556574821472, 0.25295794010162354, 0.14986729621887207, 0.47289639711380005, -0.045236967504024506, -0.18989570438861847, -0.11852173507213593, 0.04764033108949661, -0.22308418154716492, -0.12229674309492111, -0.24763762950897217, -0.0373183935880661, 0.44691967964172363, 0.027099967002868652, 0.12637315690517426, 0.15445417165756226, 0.05684788152575493, -0.21288417279720306, 0.06072616949677467, 0.13072288036346436, 0.06577707827091217, 0.16124852001667023, 0.16964703798294067, 0.04208071529865265, -0.1448497176170349, -0.052843742072582245, 0.14059574902057648, 0.16391612589359283, 0.14368414878845215, -0.29609188437461853, 0.36944693326950073, 0.05478915944695473, -0.3744858205318451, 0.18853014707565308, 0.299875408411026, 0.17066961526870728, -0.26870226860046387, -0.07223944365978241, -0.2550163269042969, 0.19447831809520721, 0.015639489516615868, 0.10878598690032959, -0.0448480099439621, -0.21119831502437592, 0.0532861053943634, 0.0892014354467392, -0.00862482376396656, -0.43988558650016785, -0.08843743801116943, 0.2788712978363037, 0.22167883813381195, 0.2506408989429474, 0.42381665110588074, -0.019664155319333076, -0.18148007988929749, -0.15863502025604248, -0.0294816717505455, -0.07821569591760635, 0.0952690914273262, -0.42011165618896484, -0.4169575572013855, -0.02220400609076023, 0.22237446904182434, 0.33596348762512207, 0.03751986846327782, 0.008606227114796638, 0.1161528080701828, 0.02564428560435772, -0.382223904132843, -0.2648707330226898, -0.18988856673240662, -0.32845985889434814, 0.06756845861673355, -0.1391785740852356, 0.06724873185157776, 0.006495355628430843, -0.15457771718502045, 0.00918295793235302, -0.06413184851408005, 0.20119541883468628, 0.09965237975120544, -0.33537739515304565, 0.08867542445659637, -0.08255966007709503, -0.11175704002380371, 0.0031502624042332172, -0.057710446417331696, 0.11285664141178131, -0.16288956999778748, 0.015392309986054897, 0.13836202025413513, -0.02594102919101715, 0.14633749425411224, -0.040539663285017014, -0.26722073554992676, 0.11910291761159897, -0.2341930866241455, -0.0783844143152237, -0.04783656820654869, 0.3610384464263916, 0.028880799189209938, 0.37461304664611816, 0.1603335738182068, 0.0006285710260272026, -0.008657502010464668, 0.37299907207489014, -0.21033576130867004, 0.02115997113287449, -0.030208151787519455, -0.1851695477962494, -0.017499476671218872, 0.39259374141693115, 0.23832246661186218, 0.060046736150979996, 0.020038742572069168, -0.030780140310525894, -0.10932299494743347, 0.30016028881073, 0.1225496381521225, -0.1519538015127182, 0.23955270648002625, 0.12512576580047607, -0.05052414909005165, 0.0922451913356781, 0.04709882661700249, 0.07143339514732361, 0.07999904453754425, 0.1883240044116974, -0.15979184210300446, 0.012519938871264458, -0.2789851129055023, 0.4598039984703064, -0.09351266920566559, 0.17192594707012177, 0.05437016487121582, 0.05558348074555397, 0.136713445186615, 0.06861802935600281, -0.18924836814403534, -0.23652400076389313, -0.22909483313560486, 0.2601129412651062, -0.1336234211921692, 0.23266376554965973, 0.2867922782897949, 0.17885226011276245, 0.11174392700195312, -0.1572035849094391, 0.21859341859817505, -0.09718382358551025, -0.22911900281906128, 0.16813015937805176, -0.08843521773815155, 0.09140442311763763, -0.07418837398290634, -0.08022668957710266, 0.4084373116493225, 0.10271172970533371, 0.38412338495254517, 0.13282886147499084, 0.35176753997802734, -0.015296870842576027, -0.21981540322303772, -0.3042207956314087, 0.09672872722148895, 0.15584850311279297, -0.029528353363275528, 0.4176146984100342, 0.01035534217953682, -0.07576899975538254, -0.10784459114074707, -0.04405362159013748, 0.1704302728176117, -0.15326020121574402, 0.5211354494094849, 0.007615444250404835, 0.1397329419851303, -0.051108505576848984, -0.293792724609375, -0.16418087482452393, -0.08628692477941513, -0.5587654113769531, -0.03467096388339996, 0.00670401006937027, -0.19646701216697693, -0.014451873488724232, 0.3853793144226074, 0.497243195772171, -0.07229715585708618, 0.01581769436597824, 0.4363797903060913, 0.07765664160251617, 0.180945485830307, 0.13670910894870758, 0.04874654486775398, -0.33527660369873047, 0.16316714882850647, -0.33242321014404297, -0.018901828676462173, 0.14416542649269104, 0.2755182981491089, 0.047189339995384216, -0.16489993035793304, 0.23624031245708466, 0.1542976349592209, 0.23292213678359985, -0.12266141176223755, 0.18127188086509705, 0.009043337777256966, 0.26854801177978516, 0.14977164566516876, 0.09011892974376678, -0.10024577379226685, 0.28715288639068604, 0.07359714061021805, 0.054836638271808624, 0.22787347435951233, -0.356301486492157, 0.1670079529285431, 0.13338714838027954, -0.08020272850990295, -0.060281604528427124, 0.11114580929279327, 0.16569674015045166, 0.33231720328330994, -0.14676618576049805, -0.08510333299636841, -0.12897253036499023, -0.1943393498659134, 0.04328828305006027, 0.5889124870300293, 0.18366342782974243, 0.008037041872739792, -0.03224153816699982, 0.3883151412010193, 0.009809926152229309, -0.0911354348063469, 0.08771857619285583, 0.06271327286958694, -0.051102153956890106, -0.08353126049041748, -0.08886858820915222, 0.1605357527732849, 0.1775713860988617, 0.20386554300785065, 0.3164844810962677, 0.034521445631980896, -0.08565281331539154, 0.19851240515708923, 0.06752511858940125, 0.25506114959716797, 0.16165317595005035, 0.13719908893108368, 0.119792640209198, -0.002599947853013873, -0.13299128413200378, -0.5202516317367554, -0.2952324151992798, 0.14299419522285461, 0.36430639028549194, 0.07404375076293945, -0.04560285061597824, 0.34363746643066406, 0.0768822729587555, 0.08120641112327576, -0.14113032817840576, -0.061750318855047226, 0.28490006923675537, 0.27926790714263916, -0.2181345522403717, -0.3175573945045471, 0.23991608619689941, 0.32173752784729004, 0.20156246423721313, 0.04073106124997139, -0.1991981416940689, 0.1536431461572647, -0.33245015144348145, 0.35406941175460815, -0.09875105321407318, 0.00571498554199934, 0.23963522911071777, 0.20160213112831116, -0.3262450098991394, -0.06280416995286942, 0.2945127487182617, -0.10821020603179932, 0.23767268657684326, -0.211345374584198, -0.009831422939896584, 0.016819940879940987, 0.36804330348968506, -0.34665101766586304, 0.1057865098118782, 0.0793897807598114, 0.19127137959003448, -0.25549980998039246, 0.02307358756661415, 0.20391562581062317, 0.25660842657089233, 0.10498154163360596, -0.1931973397731781, -0.18159838020801544, 0.14985045790672302, 0.00040796026587486267, -0.1524128019809723, -0.3867478370666504, 0.07061967253684998, 0.0005942098796367645, 0.49843093752861023, -0.16507793962955475, -0.05991319939494133, 0.18676000833511353, 0.2867816984653473, -0.014371642842888832, 0.1998303085565567, 0.4418051242828369, 0.06163378804922104, 0.11247363686561584, -0.09007710218429565, 0.064353346824646, 0.34753280878067017, 0.06320412456989288, -0.15633706748485565, -0.08957567811012268, -0.20067554712295532, -0.3333524465560913, 0.07536227256059647, 0.22299844026565552, 0.4171416759490967, -0.10342949628829956, 0.25609877705574036, 0.23387178778648376, 0.1439400017261505, 0.08116371929645538, -0.07899726927280426, 0.3142198920249939, 0.21969911456108093, 0.24800747632980347, 0.16153299808502197, 0.06292661279439926, 0.11417907476425171, 0.038381099700927734, -0.06980030238628387, -0.035919189453125, 0.16784019768238068, 0.08497698605060577, -0.11031144857406616, -0.17104469239711761, -0.10247776657342911, -0.008920582942664623, 0.04785957559943199, 0.15772800147533417, -0.021516600623726845, 0.10084162652492523, -0.19737820327281952, 0.3173287510871887, 0.19768665730953217, -0.0730128139257431, -0.21181409060955048, -0.18166020512580872, 0.020668121054768562, -0.025257423520088196, 0.28935912251472473, 0.2939923405647278, -0.06604774296283722, -0.06548655033111572, 0.006424987688660622, 0.056832872331142426, 0.05338679626584053, 0.19523245096206665, -0.14830845594406128, -0.30429989099502563, 0.16399802267551422, 0.4206104576587677, -0.008639712817966938, 0.02953963726758957, -0.12109921872615814, -0.27116602659225464, -0.3574035167694092, -0.09912273287773132, -0.2686992883682251, 0.13197088241577148, 0.07138559222221375, 0.44397085905075073, 0.5265824794769287, -0.031507231295108795, 0.1064889132976532, -0.014297852292656898, 0.24556344747543335, 0.3678519129753113, -0.002686317078769207, -0.297280490398407, 0.3034660220146179, -0.10815712064504623, -0.1787044107913971, 0.1394200325012207, -0.19716167449951172, 0.060248516499996185, -0.2248043566942215, 0.027203813195228577, 0.10898182541131973, -0.08696477860212326, 0.05241796746850014, -0.019274642691016197, 0.0756974071264267, -0.31626689434051514, 0.14541548490524292, -0.3316459357738495, -0.06590119749307632, 0.045097604393959045, 0.347834974527359, -0.07205696403980255, -0.07577052712440491, 0.061551131308078766, -0.19689008593559265, -0.07156957685947418, 0.2968652844429016, 0.43337181210517883, 0.23717930912971497, 0.10038600116968155, -0.06261780858039856, -0.029435042291879654, 0.019026821479201317, 0.08934905380010605, -0.07975060492753983, -0.2104610949754715, -0.09695891290903091, -0.010519515722990036, -0.00942634604871273, 0.15398699045181274, 0.28188204765319824, 0.22878338396549225, -0.12123646587133408, -0.09612778574228287, -0.02739643305540085, 0.25694066286087036, -0.12059831619262695, -0.027982112020254135, 0.11932418495416641, 0.03943551331758499, 0.24009796977043152, 0.07238651812076569, 0.2603216767311096, 0.28374379873275757, 0.03704635426402092, 0.0022830532398074865, -0.26929980516433716, 0.1675223708152771, -0.15190914273262024, -0.09096856415271759, 0.15077683329582214, -0.10957349836826324, 0.044100530445575714, -0.12513792514801025, -0.029409438371658325, 0.22202521562576294, -0.0460878387093544, -0.0007124277763068676, 0.223518967628479, -0.11676958948373795, 0.013204745948314667, -0.2811577618122101, -0.0995471179485321, -0.3048006594181061, -0.03185257315635681, 0.08712244778871536, -0.03706250712275505, 0.13576719164848328, -0.13154621422290802, 0.06195417791604996, 0.6183790564537048, -0.07520144432783127, -0.1780882179737091, 0.03361116349697113, -0.18416403234004974, -0.2761158347129822, 0.37985193729400635, -0.12583118677139282, 0.2813841998577118, -0.11606744676828384, 0.12591077387332916, 0.3570968806743622, -0.25148293375968933, 0.1420607566833496, 0.3418455421924591, 0.0734032690525055, -0.3534592390060425, 0.060636021196842194, -0.025993069633841515, 0.036128342151641846, 0.1617516428232193, 0.3295028805732727, 0.31606924533843994, 0.16418084502220154, 0.034568727016448975, -0.2826421558856964, -0.24223265051841736, 0.2602085471153259, -0.2681339681148529, -0.00910562090575695, 0.04061959311366081, -0.1343560665845871, -0.033936575055122375, 0.02123090997338295, 0.1663188934326172, -0.17480158805847168, 0.17038215696811676, 0.031291037797927856, -0.3542019724845886, 0.1186894029378891, 0.04765956476330757, 0.06032862514257431, -0.3183322548866272, 0.07484608888626099, -0.1479206681251526, 0.19529417157173157, 0.24116212129592896, -0.22099028527736664, -0.0053025842644274235, 0.1446205973625183, -0.16016612946987152, 0.1734275370836258, -0.24980011582374573, 0.18804016709327698, 0.12288356572389603, 0.15583957731723785, 0.006023792549967766, 0.4097311496734619, -0.4037033021450043, 0.10590682178735733, 0.14738957583904266, 0.25103530287742615, -0.6543078422546387, 0.00296933320350945, 0.09299366176128387, 0.22687523066997528, 0.23091363906860352, -0.13055722415447235, -0.22080504894256592, -0.12085945904254913, 0.30474644899368286, 0.42232993245124817, -0.04307281970977783, 0.04039721190929413, 0.12862403690814972, 0.28821873664855957, -0.09234316647052765, 0.05588807910680771, -0.003490307368338108, -0.02136784791946411, -0.017832189798355103, -0.023348113521933556, 0.05503441393375397, -0.04668084532022476, -0.344724178314209, 0.14069299399852753, -0.32268190383911133, 0.1532839834690094, -0.0870712548494339, 0.4767242968082428, 0.009917128831148148, 0.06505283713340759, 0.11381705850362778, 0.4923754036426544, -0.09314679354429245, -0.2550510764122009, 0.24393585324287415, 0.34019410610198975, 0.47804492712020874, 0.13616013526916504, 0.20607328414916992, 0.6444287300109863, 0.5887454748153687, 0.024677148088812828, 0.21937766671180725, 0.19954675436019897, 0.08536137640476227, 0.10540829598903656, 0.547272264957428, 0.2763938307762146, -0.1043357253074646, 0.09301767498254776, 0.05238395929336548, 0.2505342364311218, 0.09653514623641968, -0.09911271929740906, 0.5424889326095581, 0.023053374141454697, -0.2834030091762543, -0.16515517234802246, -0.27245521545410156, 0.355878084897995, -0.04784558713436127, 0.09011165052652359, -0.10747599601745605, 0.1975952535867691, -0.3643287420272827, -0.1901279091835022, -0.1631743609905243, -0.17146047949790955, -0.1362578570842743, -0.0713217705488205, -0.012536526657640934, 0.08657178282737732, -0.014121472835540771, 0.027929091826081276, 0.17810821533203125, -0.015741001814603806, -0.41902559995651245, -0.28318002820014954, -0.0406484417617321, -0.2168031930923462, -0.19520044326782227, 0.22526542842388153, -0.3282809257507324, -0.07814905047416687, 0.3484025001525879, -0.5147204399108887, 0.02700008451938629, -0.055313609540462494, 0.253326416015625, 0.12208766490221024, -0.10418199002742767, 0.14088286459445953, 0.2881844937801361, -0.2659496068954468, 0.11326290667057037, 0.0776277631521225, -0.0342373326420784, -0.0699821263551712, 0.09993305802345276, -0.11024527251720428, 0.1969214379787445, 0.048146165907382965, 0.3643787205219269, -0.13487955927848816, -0.13172651827335358, 0.18151825666427612, 0.21174763143062592, -0.09002605080604553, -0.019672153517603874, 0.07103738188743591, 0.04489482566714287, 0.27466580271720886, 0.11202552914619446, 0.035355910658836365, -0.15824756026268005, 0.189910426735878, 0.1354043334722519, 0.14766627550125122, 0.014829421415925026, 0.3243873417377472, 0.4214872717857361, 0.21963542699813843, -0.3923942446708679, -0.2439008504152298, -0.06278420984745026, -0.35462626814842224, 0.11118768155574799, -0.0165279358625412, -0.02707741968333721, 0.02319508045911789, 0.26739004254341125, 0.10438403487205505, -0.3545624315738678, -0.08721879124641418, -0.35018569231033325, 0.17130181193351746, -0.22060567140579224, 0.39327144622802734, -0.17095881700515747, 0.1352849006652832, 0.17671599984169006, 0.05449068918824196, 0.17737670242786407, -0.08269059658050537, 0.21916750073432922, 0.2665053606033325, 0.08940980583429337, 0.13311082124710083, -0.29576367139816284, 0.10453338176012039, 0.1988869160413742, 0.27782872319221497, 0.1523609757423401, -0.24810399115085602, 0.6100265979766846, 0.20490136742591858, -0.027645904570817947, -0.0002876240760087967, 0.27694687247276306, 0.17536422610282898, -0.025589730590581894, 0.06323380768299103, -0.09207438677549362, -0.008420000784099102, 0.003986065275967121, 0.09299178421497345, 0.21298740804195404, -0.03858879581093788, 0.447662353515625, -0.34126192331314087, -0.39588814973831177, -0.09210763871669769, -0.09222829341888428, -0.07197361439466476, 0.2195408195257187, -0.09031067788600922, 0.2076658308506012, 0.11461061984300613, 0.3563433587551117, -0.17239296436309814, -0.2746464014053345, 0.10081662237644196, 0.12282204627990723, -0.0005544684827327728, 0.04326033219695091, 0.27054837346076965, 0.5302228927612305, 0.30608052015304565, -0.3189533054828644, 0.1872674524784088, 0.0009761378169059753, 0.0022071413695812225, -0.181316077709198, 0.4500613510608673, -0.04610631242394447, 0.07750246673822403, 0.000832241028547287, 0.14132875204086304, -0.04703037813305855, -0.11637115478515625, 0.14050894975662231, -0.13770997524261475, 0.20241278409957886, -0.12776049971580505, 0.014274099841713905, -0.03931166231632233, 0.08227069675922394, 0.025503043085336685, -0.3881349563598633, 0.1884537637233734, 0.1630980521440506, -0.19158990681171417, 0.12059580534696579, -0.0678529292345047, 0.15355771780014038, -0.47736552357673645, 0.21175195276737213]"
